,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
235,1696258038020,-0.13769531,0.09082031,0.18554688,80.25,-15.1875,-26.09375,0.0,0.0,0.0
236,1696258038060,-0.1640625,-0.0625,0.28320312,48.6875,48.125,-2.59375,0.0,0.0,0.0
237,1696258038100,-0.7265625,-0.13964844,0.8105469,-24.34375,127.21875,-8.21875,0.0,0.0,0.0
238,1696258038140,-1.8632812,-0.0146484375,1.4775391,2.3125,7.03125,-5.34375,0.0,0.0,0.0
239,1696258038180,-0.55371094,0.049804688,0.9003906,114.1875,-103.4375,-7.0,0.0,0.0,0.0
240,1696258038220,-0.87890625,-0.45898438,0.19921875,20.5,24.3125,-0.09375,0.0,0.0,0.0
241,1696258038260,-1.9755859,0.2685547,0.7480469,-36.625,29.8125,14.53125,0.0,0.0,0.0
242,1696258038300,-0.21386719,0.7919922,0.15429688,10.875,-15.3125,-14.375,0.0,0.0,0.0
243,1696258038340,-0.5107422,-0.15234375,-0.18945312,-106.15625,118.4375,32.125,0.0,0.0,0.0
244,1696258038380,-1.5292969,-0.32617188,0.0234375,-58.40625,106.71875,52.75,-29.5625,54.8125,-221.875
245,1696258038420,-0.76171875,0.16796875,0.48046875,-40.21875,121.96875,17.0,0.0,0.0,0.0
