,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
203,1696255117344,-1.4355469,-0.20898438,0.32128906,22.75,-258.96875,90.3125,0.0,0.0,0.0
204,1696255117384,-0.6328125,-0.12109375,0.40039062,-22.96875,-144.03125,32.21875,0.0,0.0,0.0
205,1696255117424,-0.6894531,0.14941406,0.24414062,174.1875,-118.59375,4.75,0.0,0.0,0.0
206,1696255117464,-0.091796875,0.13183594,-0.0048828125,137.0,-85.5625,-50.125,0.0,0.0,0.0
207,1696255117504,0.3203125,0.39257812,0.31640625,51.0625,-65.25,-42.75,0.0,0.0,0.0
208,1696255117544,0.28515625,0.16601562,0.25195312,21.28125,7.03125,-58.0625,-46.5,55.6875,-208.6875
209,1696255117584,0.047851562,0.3232422,0.12109375,-51.40625,69.9375,-100.5625,0.0,0.0,0.0
210,1696255117624,-0.018554688,0.35058594,0.11230469,-144.25,140.3125,-129.0,0.0,0.0,0.0
211,1696255117664,-1.0898438,0.13183594,0.48632812,-175.0,231.4375,-92.5,0.0,0.0,0.0
212,1696255117704,-1.9746094,-0.10546875,0.65625,-77.28125,150.40625,16.75,0.0,0.0,0.0
213,1696255117744,-1.2958984,0.5957031,0.16894531,14.125,-11.53125,-56.84375,0.0,0.0,0.0
214,1696255117784,-0.8984375,0.28515625,0.05859375,10.65625,14.84375,48.125,0.0,0.0,0.0
215,1696255117824,-1.2919922,-0.2626953,-0.109375,-44.875,81.78125,67.65625,0.0,0.0,0.0
216,1696255117864,-1.1337891,-0.36035156,0.22753906,-85.34375,100.65625,-39.28125,0.0,0.0,0.0
217,1696255117904,-1.0029297,-0.18652344,0.19824219,-14.1875,75.6875,-43.90625,0.0,0.0,0.0
218,1696255117944,-0.8066406,-0.08105469,0.22753906,-49.40625,55.71875,3.625,0.0,0.0,0.0
219,1696255117984,-0.59765625,-0.21679688,0.31054688,-37.125,45.59375,23.90625,0.0,0.0,0.0
220,1696255118024,-0.7011719,-0.24121094,0.20996094,-16.5625,39.125,21.34375,-50.875,42.625,-237.5
221,1696255118064,-0.8017578,-0.0068359375,0.2626953,15.375,65.6875,4.8125,0.0,0.0,0.0
222,1696255118104,-0.91308594,-0.1015625,0.40429688,-0.4375,34.125,5.71875,0.0,0.0,0.0
223,1696255118144,-1.6181641,-0.13867188,0.29296875,-7.21875,-44.6875,7.59375,0.0,0.0,0.0
224,1696255118184,-1.2324219,-0.17871094,0.21679688,103.3125,-115.0,6.15625,0.0,0.0,0.0
225,1696255118224,-1.5859375,0.67871094,0.58984375,218.375,-286.6875,75.21875,0.0,0.0,0.0
226,1696255118264,-1.4150391,0.23339844,0.44921875,24.6875,-209.15625,82.0625,0.0,0.0,0.0
227,1696255118304,-0.83984375,-0.38085938,0.107421875,-14.96875,-90.09375,-17.65625,0.0,0.0,0.0
228,1696255118344,-0.76171875,-0.31152344,0.23535156,-30.1875,-40.78125,-102.4375,0.0,0.0,0.0
229,1696255118384,-0.47753906,-0.12011719,0.1328125,107.15625,31.3125,-158.03125,0.0,0.0,0.0
230,1696255118424,-0.16992188,-0.27734375,-0.046875,187.125,115.46875,-162.25,0.0,0.0,0.0
